minute_epoch,platform,country,content_id,video_type,delta_sessions
1785063660,ANDROID_PHONE,india,21305988,vod,-1
1785063660,Mweb,india,21036660,vod,-1
1785063660,IPHONE,india,2078166717,vod,1
1785063660,ANDROID_PHONE,india,21330407,vod,-1
1785063660,Mweb,india,2078157158,vod,1
1785063660,ANDROID_PHONE,india,2078168917,vod,1
1785063660,IPHONE,india,2078167919,vod,1
1785063660,JIO_ANDROID_TV,india,2049040510,vod,-1
1785063660,ANDROID_PHONE,india,2048982794,vod,-1
1785063660,JIO_ANDROID_TV,india,2078158829,vod,-1
1785063660,ANDROID_PHONE,india,2049031074,vod,1
1785063660,IPHONE,india,2049046154,vod,-1
1785063660,Mweb,india,2078158478,vod,1
1785063660,ANDROID_PHONE,india,21203953,vod,1
1785063660,IPHONE,india,2049039036,vod,-1
1785063660,JIO_ANDROID_TV,india,21311812,vod,-1
1785063660,ANDROID_PHONE,india,2048998578,vod,-1
1785063660,ANDROID_PHONE,india,21329395,vod,1
1785063660,ANDROID_PHONE,india,21329117,vod,1
1785063660,ANDROID_PHONE,india,21309862,vod,1
1785063660,SONY_ANDROID_TV,india,2078158752,vod,1
1785063660,ANDROID_PHONE,india,2078157965,vod,1
1785063660,ANDROID_TAB,india,2078157818,live,-1
1785063660,IPHONE,india,2049046150,vod,1
1785063660,ANDROID_PHONE,india,2048995660,vod,1
1785063660,ANDROID_PHONE,india,2078163842,vod,-1
1785063660,IPHONE,india,2049005564,vod,1
1785063660,SAMSUNG_HTML_TV,india,21308372,vod,-1
1785063660,ANDROID_PHONE,india,2078158724,vod,1
1785063660,IPHONE,india,21330672,,-1
1785063660,ANDROID_PHONE,india,2078168752,vod,-1
1785063660,ANDROID_PHONE,india,21325420,vod,1
1785063660,IPHONE,india,2049031640,vod,1
1785063660,ANDROID_PHONE,india,2078158499,vod,-1
1785063660,Mweb,india,2048987514,vod,1
1785063660,JIO_ANDROID_TV,india,2078158496,vod,-1
1785063660,SONY_ANDROID_TV,india,2078157244,vod,1
1785063660,SAMSUNG_HTML_TV,india,2078158190,vod,-1
1785063660,ANDROID_PHONE,india,2078158606,vod,-1
1785063660,Mweb,india,2078158385,vod,-1
1785063660,SONY_ANDROID_TV,india,2078157873,vod,1
1785063660,IPHONE,india,2078158845,vod,1
1785063660,IPHONE,india,2078163669,vod,1
1785063660,LG_HTML_TV,india,21350890,vod,-1
1785063660,SONY_ANDROID_TV,india,21013364,vod,-1
1785063660,ANDROID_PHONE,india,21312351,vod,-1
1785063660,ANDROID_PHONE,india,21047420,vod,-2
1785063660,ANDROID_PHONE,india,21330074,vod,1
1785063660,ANDROID_PHONE,india,21061709,vod,1
1785063660,ANDROID_PHONE,india,21341886,vod,-1
1785063660,JIO_ANDROID_TV,india,2078170768,vod,-1
1785063660,ANDROID_PHONE,india,2078168735,vod,1
1785063660,SAMSUNG_HTML_TV,india,2078157624,vod,-1
1785063660,ANDROID_PHONE,india,2048996595,vod,-1
1785063660,ANDROID_PHONE,india,21164709,vod,-2
1785063660,ANDROID_PHONE,india,2078167083,vod,-1
1785063660,ANDROID_PHONE,india,21360718,vod,-1
1785063660,ANDROID_PHONE,india,21051727,vod,-1
1785063660,ANDROID_PHONE,india,2078157400,vod,-1
1785063660,LG_HTML_TV,india,2078170916,vod,1
1785063660,LG_HTML_TV,india,2078158637,vod,-1
1785063660,ANDROID_PHONE,india,2078168108,vod,1
1785063660,SONY_ANDROID_TV,india,21328983,vod,-1
1785063660,SONY_ANDROID_TV,india,21325681,vod,1
1785063660,IPHONE,india,2078158309,vod,-1
1785063660,ANDROID_PHONE,india,21065595,vod,-1
1785063660,ANDROID_PHONE,india,21328994,vod,-1
1785063660,SONY_ANDROID_TV,india,2078158118,vod,1
1785063660,ANDROID_PHONE,india,21361116,vod,1
1785063660,ANDROID_PHONE,india,21330605,vod,-1
1785063660,ANDROID_PHONE,india,2078157414,vod,1
1785063660,SONY_ANDROID_TV,india,2048988419,vod,1
1785063660,FIRE_TV,india,21217988,vod,-1
1785063660,ANDROID_PHONE,india,21311868,vod,-1
1785063660,ANDROID_PHONE,india,21303392,vod,-1
1785063660,IPHONE,india,2078157553,vod,-1
1785063660,ANDROID_PHONE,india,21107740,vod,1
1785063660,SONY_ANDROID_TV,india,2078168289,vod,-1
1785063660,ANDROID_PHONE,india,21331372,vod,1
1785063660,ANDROID_PHONE,india,2049046155,,-1
1785063660,SAMSUNG_HTML_TV,india,2078158091,vod,1
1785063660,ANDROID_PHONE,india,21178301,vod,-1
1785063660,ANDROID_PHONE,india,21331209,vod,-1
1785063660,ANDROID_PHONE,india,21328999,vod,-1
1785063660,IPHONE,india,21305390,vod,1
1785063660,ANDROID_PHONE,india,21358045,vod,1
1785063660,JIO_ANDROID_TV,india,2078158309,vod,1
1785063660,ANDROID_PHONE,india,2078156959,vod,-1
1785063660,IPHONE,india,2078158118,vod,1
1785063660,ANDROID_PHONE,india,2078158223,vod,-1
1785063660,ANDROID_PHONE,india,21014432,vod,1
1785063660,ANDROID_PHONE,india,21183881,vod,1
1785063660,ANDROID_PHONE,india,20971543,vod,1
1785063660,JIO_ANDROID_TV,india,2078158542,vod,1
1785063660,ANDROID_PHONE,india,21355981,vod,-1
1785063660,ANDROID_PHONE,india,21353280,vod,1
1785063660,SONY_ANDROID_TV,india,2078158759,vod,1
1785063660,ANDROID_PHONE,india,2078158385,vod,1
1785063660,ANDROID_PHONE,india,21309032,,1
1785063660,ANDROID_PHONE,india,2078158291,vod,-1
1785063660,ANDROID_PHONE,india,2078158025,vod,-1
1785063660,IPHONE,india,2078158385,vod,1
1785063660,Mweb,india,2078163631,vod,-1
1785063660,SONY_ANDROID_TV,india,21009390,vod,1
1785063660,ANDROID_PHONE,india,21266736,vod,1
1785063660,ANDROID_PHONE,india,2078157304,vod,1
1785063660,Mweb,india,2078158755,vod,-1
1785063660,JIO_ANDROID_TV,india,2078168108,vod,-1
1785063660,IPHONE,india,2049004455,vod,1
1785063660,JIO_ANDROID_TV,india,2078176293,vod,-1
1785063660,ANDROID_PHONE,india,21361841,vod,-1
1785063660,IPHONE,india,21326395,vod,1
1785063660,ANDROID_PHONE,india,21326467,vod,-1
1785063660,SONY_ANDROID_TV,india,21224529,vod,-1
1785063660,Mweb,india,2078158496,vod,1
1785063660,ANDROID_PHONE,india,2049027947,vod,-1
1785063660,IPHONE,india,2049024762,vod,-1
1785063660,ANDROID_PHONE,india,2078163569,vod,1
1785063660,SONY_ANDROID_TV,india,21326813,vod,1
1785063660,ANDROID_PHONE,india,2049031618,vod,-1
1785063660,ANDROID_PHONE,india,21320153,vod,-1
1785063660,SONY_ANDROID_TV,india,21301266,vod,-1
1785063660,Mweb,india,21330285,vod,1
1785063660,IPHONE,india,2048982871,,1
1785063660,ANDROID_PHONE,india,21305347,vod,1
1785063660,Mweb,india,2078158543,vod,1
1785063660,JIO_ANDROID_TV,india,21314715,vod,-1
1785063660,ANDROID_PHONE,india,21266892,vod,1
1785063660,SONY_ANDROID_TV,india,2078158743,vod,1
1785063660,XIAOMI_ANDROID_TV,india,2048981416,vod,-1
1785063660,SONY_ANDROID_TV,india,2078158511,vod,1
1785063660,ANDROID_PHONE,india,21182112,vod,-1
1785063660,Mweb,india,21326747,vod,-1
1785063660,IPHONE,india,21315553,vod,1
1785063660,IPHONE,india,21231068,vod,-1
1785063660,ANDROID_PHONE,india,2078157073,vod,-1
1785063660,IPHONE,india,2078157682,live,1
1785063660,ANDROID_PHONE,india,21010314,vod,1
1785063660,ANDROID_PHONE,india,21311797,vod,1
1785063660,ANDROID_PHONE,india,21325753,vod,1
1785063660,ANDROID_PHONE,india,2078158637,vod,1
1785063660,JIO_ANDROID_TV,india,20984314,vod,1
1785063660,SONY_ANDROID_TV,india,2078168650,vod,-1
1785063660,ANDROID_PHONE,india,2048990821,vod,1
1785063660,ANDROID_PHONE,india,21026485,vod,1
1785063660,SAMSUNG_HTML_TV,india,21030917,vod,1
1785063660,IPHONE,india,2078158740,,-1
1785063660,ANDROID_PHONE,india,2078168166,vod,1
1785063660,ANDROID_PHONE,india,2078157849,vod,1
1785063660,ANDROID_PHONE,india,2078168489,vod,-1
1785063660,XIAOMI_ANDROID_TV,india,21315547,vod,-1
1785063660,JIO_ANDROID_TV,india,21178301,vod,-1
1785063660,JIO_ANDROID_TV,india,21010032,vod,1
1785063660,SONY_ANDROID_TV,india,21321712,vod,-1
1785063660,IPHONE,india,2078158752,vod,-1
1785063660,ANDROID_PHONE,india,2049040437,,-1
1785063660,ANDROID_PHONE,india,21191950,vod,1
1785063660,ANDROID_PHONE,india,2048990314,vod,1
1785063660,SONY_ANDROID_TV,india,21057648,vod,-1
1785063660,ANDROID_PHONE,india,21021060,vod,1
1785063660,ANDROID_PHONE,india,2078167315,vod,1
1785063660,SONY_ANDROID_TV,india,2049025588,vod,-1
1785063660,Mweb,india,21146802,vod,1
1785063660,ANDROID_PHONE,india,21330540,vod,-1
1785063660,ANDROID_PHONE,india,21115157,vod,-1
1785063660,ANDROID_PHONE,india,2048988607,vod,1
1785063660,ANDROID_PHONE,india,21329233,vod,1
1785063660,ANDROID_PHONE,india,2049019568,vod,1
1785063660,IPHONE,india,21353483,vod,1
1785063660,ANDROID_PHONE,india,2078170916,vod,-1
1785063660,ANDROID_PHONE,india,21017528,vod,1
1785063660,ANDROID_PHONE,india,2078158120,vod,-1
1785063660,ANDROID_PHONE,india,21208355,vod,1
1785063660,ANDROID_TAB,india,2078158752,vod,1
1785063660,SONY_ANDROID_TV,india,21156764,vod,-1
1785063660,SONY_ANDROID_TV,india,2078158754,vod,-1
1785063660,ANDROID_PHONE,india,2078157431,vod,1
1785063660,ANDROID_PHONE,india,21059501,vod,1
1785063660,ANDROID_PHONE,india,21325685,vod,-1
1785063660,SONY_ANDROID_TV,india,2078158120,vod,1
1785063660,ANDROID_PHONE,india,2078176557,vod,1
1785063660,ANDROID_PHONE,india,2078157333,vod,1
1785063720,SONY_ANDROID_TV,india,2078158289,vod,1
1785063720,IPHONE,india,2078157821,live,-4
1785063720,ANDROID_PHONE,india,2078157818,live,-12
1785063720,ANDROID_PHONE,india,21047350,vod,1
1785063720,ANDROID_PHONE,india,21164707,vod,-1
1785063720,IPHONE,india,2078157818,live,4
1785063720,ANDROID_PHONE,india,2078168116,vod,1
1785063720,ANDROID_PHONE,india,2078157515,vod,-1
1785063720,Mweb,india,2078157238,vod,1
1785063720,ANDROID_PHONE,india,21315567,vod,-1
1785063720,JIO_ANDROID_TV,india,2078158543,vod,1
1785063720,ANDROID_PHONE,india,2078158755,vod,4
1785063720,SONY_ANDROID_TV,india,2078168690,vod,-1
1785063720,ANDROID_PHONE,india,21210155,vod,-1
1785063720,JIO_ANDROID_TV,india,2048988419,vod,1
1785063720,ANDROID_PHONE,india,2078158760,vod,1
1785063720,ANDROID_PHONE,india,2078158543,vod,2
1785063720,ANDROID_PHONE,india,2049038191,vod,-1
1785063720,ANDROID_PHONE,india,21219153,vod,-1
1785063720,ANDROID_PHONE,india,2078158005,vod,-1
1785063720,ANDROID_PHONE,india,2048990811,vod,-1
1785063720,IPHONE,india,2078163104,vod,1
1785063720,JIO_ANDROID_TV,india,2078158754,vod,2
1785063720,ANDROID_PHONE,india,21328544,vod,-1
1785063720,LG_HTML_TV,india,21139579,vod,-1
1785063720,ANDROID_PHONE,india,21018711,,1
1785063720,Mweb,india,2078158824,live,-1
1785063720,Mweb,india,2078158237,vod,-1
1785063720,ANDROID_PHONE,india,21230358,vod,-1
1785063720,SONY_ANDROID_TV,india,21321712,vod,1
1785063720,ANDROID_PHONE,india,2048981536,vod,-1
1785063720,SONY_ANDROID_TV,india,21268783,vod,-1
1785063720,ANDROID_PHONE,india,2078167473,vod,-1
1785063720,ANDROID_PHONE,india,20983302,vod,-1
1785063720,Mweb,india,21164704,,-1
1785063720,ANDROID_PHONE,india,2048987317,vod,1
1785063720,ANDROID_PHONE,india,21018456,vod,1
1785063720,ANDROID_PHONE,india,21144929,vod,1
1785063720,ANDROID_PHONE,india,2048979097,vod,-1
1785063720,Mweb,india,2078158542,vod,2
1785063720,ANDROID_PHONE,india,21229043,vod,1
1785063720,SONY_ANDROID_TV,india,2078157818,live,-3
1785063720,ANDROID_PHONE,india,2078158511,vod,2
1785063720,ANDROID_PHONE,india,2078157821,live,2
1785063720,ANDROID_PHONE,india,21066524,vod,-1
1785063720,SAMSUNG_HTML_TV,india,21061704,vod,1
1785063720,IPHONE,india,21057078,vod,1
1785063720,IPHONE,india,21061967,vod,1
1785063720,ANDROID_PHONE,india,2048990445,vod,1
1785063720,ANDROID_PHONE,india,21320058,vod,-1
1785063720,JIO_ANDROID_TV,india,21066380,vod,1
1785063720,JIO_ANDROID_TV,india,2048987479,vod,-1
1785063720,ANDROID_PHONE,india,2078158190,vod,-1
1785063720,SAMSUNG_HTML_TV,india,2078158291,vod,-1
1785063720,JIO_ANDROID_TV,india,2078158511,vod,-1
1785063720,SONY_ANDROID_TV,india,21350068,vod,-1
1785063720,SONY_ANDROID_TV,india,2078158385,vod,2
1785063720,ANDROID_PHONE,india,2078156844,vod,1
1785063720,ANDROID_PHONE,india,2078157925,vod,-1
1785063720,ANDROID_PHONE,india,20973235,vod,-1
1785063720,ANDROID_PHONE,india,2078157683,live,-3
1785063720,Mweb,india,2048987420,vod,1
1785063720,ANDROID_PHONE,india,2078157402,vod,1
1785063720,JIO_ANDROID_TV,india,2078157682,live,-1
1785063720,ANDROID_PHONE,india,21360009,vod,-1
1785063720,ANDROID_PHONE,india,21309740,vod,-1
1785063720,ANDROID_PHONE,india,2049035358,vod,-1
1785063720,SONY_ANDROID_TV,india,2078158542,vod,-2
1785063720,IPHONE,india,21329214,vod,-1
1785063720,ANDROID_PHONE,india,21305986,vod,1
1785063720,ANDROID_PHONE,india,21060472,vod,-1
1785063720,ANDROID_PHONE,india,21359172,vod,1
1785063720,IPHONE,india,20988591,vod,-1
1785063720,IPHONE,india,21329493,vod,1
1785063720,Mweb,india,21214439,vod,-1
1785063720,LG_HTML_TV,india,2078157818,live,-1
1785063720,ANDROID_PHONE,india,2078158118,vod,-3
1785063720,ANDROID_PHONE,india,2078157958,vod,2
1785063720,ANDROID_PHONE,india,21060996,vod,1
1785063720,JIO_ANDROID_TV,india,21326654,vod,-1
1785063720,ANDROID_PHONE,india,2078158738,vod,1
1785063720,IPHONE,india,21320149,vod,1
1785063720,IPHONE,india,21163267,vod,-1
1785063720,ANDROID_PHONE,india,2078168730,vod,1
1785063720,SONY_ANDROID_TV,india,21330223,vod,-1
1785063720,ANDROID_PHONE,india,21316477,vod,-1
1785063720,SONY_ANDROID_TV,india,2049006713,,-1
1785063720,ANDROID_PHONE,india,21274410,vod,1
1785063720,Mweb,india,21214960,vod,1
1785063720,IPHONE,india,21208823,vod,1
1785063720,ANDROID_PHONE,india,21325694,vod,-1
1785063720,SONY_ANDROID_TV,india,2078158309,vod,-1
1785063720,JIO_ANDROID_TV,india,21331341,vod,1
1785063720,ANDROID_PHONE,india,2078157330,,1
1785063720,ANDROID_PHONE,india,20985522,vod,-1
1785063720,ANDROID_PHONE,india,21360813,vod,-1
1785063720,ANDROID_PHONE,india,2078156987,vod,-1
1785063720,SONY_ANDROID_TV,india,2078157683,live,1
1785063720,ANDROID_PHONE,india,2078158496,vod,-1
1785063720,JIO_ANDROID_TV,india,21231618,vod,1
1785063720,Mweb,india,2078158161,vod,-1
1785063720,ANDROID_PHONE,india,2078157431,vod,-1
1785063720,ANDROID_PHONE,india,21266776,vod,-1
1785063720,ANDROID_PHONE,india,21330832,vod,1
1785063720,Mweb,india,2078158754,vod,1
1785063720,ANDROID_PHONE,india,2049035975,vod,1
1785063720,ANDROID_PHONE,india,2078158503,vod,1
1785063720,ANDROID_PHONE,india,21208723,vod,-1
1785063720,LG_HTML_TV,india,2078157958,vod,-1
1785063720,ANDROID_PHONE,india,2078157416,vod,-1
1785063720,IPHONE,india,2078158763,vod,-1
1785063720,IPHONE,india,21275314,vod,1
1785063720,SONY_ANDROID_TV,india,21180198,vod,1
1785063720,ANDROID_PHONE,india,2078157893,vod,1
1785063720,IPHONE,india,2078168994,vod,-1
1785063720,ANDROID_PHONE,india,21209069,vod,1
1785063720,ANDROID_PHONE,india,21266685,,-1
1785063720,SONY_ANDROID_TV,india,20983115,vod,-1
1785063720,ANDROID_PHONE,india,2049047424,vod,1
1785063720,SONY_ANDROID_TV,india,21329388,vod,-1
1785063720,ANDROID_PHONE,india,21311887,vod,-1
1785063720,ANDROID_PHONE,india,21193982,vod,-1
1785063720,SONY_ANDROID_TV,india,21330511,vod,-1
1785063720,ANDROID_PHONE,india,2049043979,vod,-1
1785063720,ANDROID_PHONE,india,2078158759,vod,-4
1785063720,IPHONE,india,2078158754,vod,-1
1785063720,ANDROID_PHONE,india,21271685,vod,-1
1785063720,ANDROID_PHONE,india,20991866,vod,-1
1785063720,ANDROID_PHONE,india,21330612,vod,-1
1785063720,SONY_ANDROID_TV,india,2078158752,vod,-1
1785063720,ANDROID_PHONE,india,2048987296,vod,-1
1785063720,IPHONE,india,21326749,vod,1
1785063720,IPHONE,india,21008872,vod,-1
1785063720,ANDROID_PHONE,india,2078158542,vod,-1
1785063720,ANDROID_PHONE,india,21358930,vod,1
1785063720,IPHONE,india,2078158511,vod,-1
1785063720,ANDROID_PHONE,india,21312307,vod,-1
1785063720,SONY_ANDROID_TV,india,21049992,vod,-1
1785063720,Mweb,india,2078158540,vod,1
1785063720,IPHONE,india,21281810,vod,-1
1785063720,ANDROID_PHONE,india,2078167443,vod,1
1785063720,ANDROID_PHONE,india,21161768,vod,1
1785063720,ANDROID_PHONE,india,2078163932,vod,-1
1785063720,ANDROID_PHONE,india,20995834,vod,-1
1785063720,FIRE_TV,india,2078158479,vod,1
1785063720,ANDROID_PHONE,india,2078158318,vod,-1
1785063720,IPHONE,india,21329465,vod,1
1785063720,ANDROID_PHONE,india,21321671,vod,-1
1785063720,SONY_ANDROID_TV,india,21308388,vod,-1
1785063720,IPHONE,india,2078157848,vod,1
1785063720,Mweb,india,2049045668,vod,-1
1785063720,IPHONE,india,2078158606,vod,-1
1785063720,ANDROID_PHONE,india,21161860,vod,1
1785063720,SONY_ANDROID_TV,india,2078158760,vod,-1
1785063720,JIO_ANDROID_TV,india,2078158762,vod,1
1785063720,IPHONE,india,2049046582,vod,-1
1785063720,Mweb,india,2078158755,vod,1
1785063720,ANDROID_PHONE,india,21009390,vod,-1
1785063720,IPHONE,india,2078157806,vod,-1
1785063720,ANDROID_PHONE,india,21305388,vod,1
1785063720,SONY_ANDROID_TV,india,2078157927,vod,-1
1785063720,Mweb,india,2078158543,vod,-2
1785063720,IPHONE,india,2048989174,vod,1
1785063720,ANDROID_PHONE,india,21359301,vod,-1
1785063720,ANDROID_PHONE,india,21312402,vod,-1
1785063720,IPHONE,india,2078158542,vod,1
1785063720,ANDROID_PHONE,india,2078158501,vod,-1
1785063720,Mweb,india,2078158476,vod,1
1785063720,ANDROID_PHONE,india,21274392,vod,1
1785063720,ANDROID_PHONE,india,21045290,vod,1
1785063720,SONY_ANDROID_TV,india,21322020,vod,-1
1785063720,ANDROID_PHONE,india,21308610,vod,-1
1785063720,IPHONE,india,21330541,,-1
1785063720,SONY_ANDROID_TV,india,21164709,vod,-1
1785063720,ANDROID_PHONE,india,2078169147,vod,-1
1785063720,SONY_ANDROID_TV,india,2078157625,vod,1
1785063720,ANDROID_PHONE,india,2078157806,vod,-1
1785063720,SONY_ANDROID_TV,india,2078158503,vod,-1
1785063720,ANDROID_PHONE,india,21231068,vod,1
1785063720,ANDROID_PHONE,india,2078158499,vod,1
1785063720,ANDROID_PHONE,india,21169141,vod,-1
1785063720,SONY_ANDROID_TV,india,21271516,vod,-1
1785063720,ANDROID_PHONE,india,2078158237,vod,-1
1785063720,IPHONE,india,21330418,vod,1
1785063720,ANDROID_PHONE,india,21305952,vod,1
1785063720,ANDROID_PHONE,india,21266468,vod,1
1785063720,ANDROID_PHONE,india,2078158165,vod,1
1785063720,ANDROID_PHONE,india,2078168104,vod,1
1785063720,ANDROID_PHONE,india,21315346,vod,-1
1785063720,ANDROID_PHONE,india,21312045,vod,-1
1785063720,ANDROID_PHONE,india,21209633,vod,-1
1785063720,ANDROID_PHONE,india,21208367,vod,1
1785063720,SONY_ANDROID_TV,india,21315377,vod,-1
1785063720,Mweb,india,2078157818,live,-1
1785063720,ANDROID_PHONE,india,2078157333,vod,-1
1785063720,IPHONE,india,2049043306,vod,1
1785063720,ANDROID_PHONE,india,21320059,vod,1
1785063720,IPHONE,india,21055815,vod,-1
1785063720,ANDROID_TAB,india,21330525,vod,1
1785063720,ANDROID_PHONE,india,21316276,vod,1
1785063720,ANDROID_PHONE,india,21008857,vod,-1
1785063720,IPHONE,india,21008769,,1
1785063720,ANDROID_PHONE,india,2078158481,vod,1
1785063720,SONY_ANDROID_TV,india,21320594,vod,-1
1785063720,ANDROID_PHONE,india,20983444,vod,-1
1785063720,ANDROID_PHONE,india,2049007532,vod,-1
1785063720,ANDROID_PHONE,india,21039184,vod,1
1785063720,ANDROID_PHONE,india,2049031074,vod,-1
1785063720,ANDROID_PHONE,india,2078163669,vod,1
1785063720,IPHONE,india,2049046154,vod,1
1785063720,ANDROID_PHONE,india,21115935,vod,1
1785063720,ANDROID_PHONE,india,21350706,vod,1
1785063720,IPHONE,india,2078164717,vod,-1
1785063720,IPHONE,india,21353478,vod,-1
1785063720,IPHONE,india,21186013,vod,-1
1785063720,SONY_ANDROID_TV,india,21194142,vod,1
1785063720,SONY_ANDROID_TV,india,2048989038,vod,-1
1785063720,XIAOMI_ANDROID_TV,india,2078157818,live,1
1785063720,IPHONE,india,2049039036,vod,1
1785063720,ANDROID_PHONE,india,2049043799,vod,1
1785063720,ANDROID_PHONE,india,2078158479,vod,2
1785063720,ANDROID_PHONE,india,21329117,vod,-1
1785063720,SAMSUNG_HTML_TV,india,21330016,vod,-1
1785063720,SONY_ANDROID_TV,india,21046279,vod,1
1785063720,IPHONE,india,21361280,,1
1785063720,SONY_ANDROID_TV,india,2049046150,vod,-1
1785063720,JIO_ANDROID_TV,india,2049028859,vod,-1
1785063720,IPHONE,india,21305810,vod,-1
1785063720,SONY_ANDROID_TV,india,2078158754,vod,2
1785063720,FIRE_TV,india,2078157552,vod,1
1785063720,ANDROID_PHONE,india,2078158724,vod,-1
1785063720,ANDROID_PHONE,india,2078168108,vod,-1
1785063720,ANDROID_PHONE,india,21311623,vod,-1
1785063720,IPHONE,india,2078164882,vod,1
1785063720,ANDROID_PHONE,india,2078168752,vod,1
1785063720,SONY_ANDROID_TV,india,2078158121,vod,1
1785063720,IPHONE,india,2078167451,vod,-1
1785063720,ANDROID_PHONE,india,21311563,vod,-1
1785063720,ANDROID_PHONE,india,21329184,vod,1
1785063720,SONY_ANDROID_TV,india,21056599,vod,-1
1785063720,SONY_ANDROID_TV,india,21138074,vod,-1
1785063720,ANDROID_PHONE,india,2049027161,vod,-1
1785063720,Mweb,india,2078157404,vod,1
1785063720,ANDROID_PHONE,india,2049047251,,1
1785063720,JIO_ANDROID_TV,india,20986352,vod,-1
1785063720,SAMSUNG_HTML_TV,india,2049028608,vod,1
1785063720,IPHONE,india,2078169050,vod,-1
1785063720,ANDROID_PHONE,india,2078158577,vod,1
1785063720,Mweb,india,2078158165,vod,1
1785063720,JIO_ANDROID_TV,india,21326458,vod,-1
1785063720,JIO_ANDROID_TV,india,21315553,vod,-1
1785063720,SONY_ANDROID_TV,india,21002417,vod,-1
1785063720,IPHONE,india,21031344,,1
1785063720,ANDROID_TAB,india,2078157893,vod,-1
1785063720,ANDROID_PHONE,india,21312351,vod,1
1785063720,JIO_ANDROID_TV,india,2078163809,vod,-1
1785063720,ANDROID_PHONE,india,21330074,vod,-1
1785063720,ANDROID_PHONE,india,21353310,vod,-1
1785063720,JIO_ANDROID_TV,india,2049004068,vod,-1
1785063720,IPHONE,india,2078157925,vod,-1
1785063720,SAMSUNG_HTML_TV,india,2078157624,vod,1
1785063720,JIO_ANDROID_TV,india,21359171,vod,-1
1785063720,Mweb,india,2078157821,live,1
1785063720,ANDROID_PHONE,india,21306697,vod,1
1785063720,ANDROID_PHONE,india,2078158478,vod,-2
1785063720,SAMSUNG_HTML_TV,india,2078157416,vod,1
1785063720,IPHONE,india,21058635,,-1
1785063720,IPHONE,india,20983302,vod,-1
1785063720,SONY_ANDROID_TV,india,21328983,vod,1
1785063720,ANDROID_TAB,india,2078158166,vod,1
1785063720,ANDROID_PHONE,india,21274151,vod,1
1785063720,ANDROID_PHONE,india,21057884,vod,1
1785063720,SONY_ANDROID_TV,india,2078158187,vod,1
1785063720,ANDROID_PHONE,india,2078168914,vod,1
1785063720,ANDROID_PHONE,india,2078158025,vod,1
1785063720,SONY_ANDROID_TV,india,2078158499,vod,1
1785063720,ANDROID_PHONE,india,21330077,vod,1
1785063720,Mweb,india,21311960,vod,-1
1785063720,JIO_ANDROID_TV,india,21267901,vod,-1
1785063720,ANDROID_PHONE,india,2078158476,vod,1
1785063720,SONY_ANDROID_TV,india,2078177474,vod,1
1785063720,ANDROID_PHONE,india,2048988810,vod,-1
1785063720,IPHONE,india,21156242,vod,-1
1785063720,ANDROID_PHONE,india,2078163336,vod,1
1785063720,JIO_ANDROID_TV,india,2078158755,vod,-1
1785063720,ANDROID_PHONE,india,2078157241,vod,-1
1785063720,ANDROID_PHONE,india,2078157796,vod,-1
1785063720,JIO_ANDROID_TV,india,2078157794,vod,-1
1785063720,ANDROID_PHONE,india,21331209,vod,1
1785063720,ANDROID_PHONE,india,21164709,vod,1
1785063720,IPHONE,india,21305387,vod,1
1785063720,Mweb,india,2078158762,vod,-1
1785063720,IPHONE,india,21218604,vod,1
1785063720,Mweb,india,21053828,vod,1
1785063720,ANDROID_PHONE,india,21183881,vod,-1
1785063720,JIO_ANDROID_TV,india,2049025009,vod,1
1785063720,SAMSUNG_HTML_TV,india,21009572,,1
1785063720,ANDROID_PHONE,india,2078158637,vod,1
1785063720,ANDROID_PHONE,india,2048986557,vod,1
1785063720,IPHONE,india,2078157241,vod,1
1785063720,ANDROID_PHONE,india,2049023182,vod,-1
1785063720,ANDROID_PHONE,india,21201858,vod,-1
1785063720,ANDROID_PHONE,india,21331693,vod,-1
1785063720,ANDROID_PHONE,india,21266736,vod,-1
1785063720,ANDROID_PHONE,india,2078157625,vod,-1
1785063720,ANDROID_PHONE,india,2078167759,vod,-1
1785063720,ANDROID_PHONE,india,21303411,vod,-1
1785063720,IPHONE,india,21326395,vod,-1
1785063720,SAMSUNG_HTML_TV,india,21350450,vod,1
1785063720,ANDROID_PHONE,india,21326467,vod,1
1785063720,SONY_ANDROID_TV,india,2049024462,vod,1
1785063720,ANDROID_PHONE,india,2078158540,vod,-1
1785063720,IPHONE,india,2049024762,vod,1
1785063720,ANDROID_PHONE,india,21328949,vod,1
1785063720,ANDROID_PHONE,india,21177249,vod,-1
1785063720,ANDROID_PHONE,india,21359240,vod,1
1785063720,IPHONE,india,21148565,vod,1
1785063720,IPHONE,india,2078158740,,1
1785063720,ANDROID_PHONE,india,2078158743,vod,-1
1785063720,JIO_ANDROID_TV,india,21329316,vod,-1
1785063720,JIO_ANDROID_TV,india,21196311,vod,1
1785063720,JIO_ANDROID_TV,india,21330505,vod,1
1785063720,SONY_ANDROID_TV,india,21309037,vod,-1
1785063720,FIRE_TV,india,2078158759,vod,1
1785063720,ANDROID_TAB,india,21311750,vod,-1
1785063720,IPHONE,india,21231043,vod,-1
1785063720,XIAOMI_ANDROID_TV,india,21330269,vod,1
1785063720,Mweb,india,21311741,,1
1785063720,ANDROID_PHONE,india,2049028807,vod,-1
1785063720,ANDROID_PHONE,india,21309448,vod,-1
